Time,BestBid,BestAsk,Spread,Depth,Fundamental,Volatility,Slippage
2025-12-18 16:29:17.251678600,150.29,150.35,0.06,573,150.64,0.53813,0.292514
2025-12-18 16:29:17.265817000,150.51,151.02,0.51,1176,150.648,0.531015,0.832539
2025-12-18 16:29:17.278758400,150.156,151.156,1,0,150.656,0.520185,0.627118
2025-12-18 16:29:17.291610600,150.164,151.164,1,0,150.664,0.508913,0.687531
2025-12-18 16:29:17.306930600,150.173,151.173,1,0,150.673,0.49723,0.635271
2025-12-18 16:29:17.319150500,150.181,151.181,1,0,150.681,0.48517,0.361488
2025-12-18 16:29:17.331810700,150.189,151.189,1,0,150.689,0.472765,0.531255
2025-12-18 16:29:17.345593300,150.197,151.197,1,0,150.697,0.460046,0.639639
2025-12-18 16:29:17.357587300,150.205,151.205,1,0,150.705,0.447044,0.85817
2025-12-18 16:29:17.371229800,150.213,151.213,1,0,150.713,0.43379,0.422499
2025-12-18 16:29:17.383745600,150.221,151.221,1,0,150.721,0.420315,0.592895
2025-12-18 16:29:17.393841500,150.9,150.97,0.07,545,150.729,0.412089,0.355312
2025-12-18 16:29:17.406726600,150.237,151.237,1,0,150.737,0.398186,0.340981
2025-12-18 16:29:17.419892200,150.5,150.92,0.42,594,150.745,0.383462,0.487077
2025-12-18 16:29:17.432762000,150.79,150.91,0.12,627,150.753,0.371624,0.258262
2025-12-18 16:29:17.444646900,150.7,151.34,0.64,396,150.761,0.364508,1.2926
2025-12-18 16:29:17.457488500,150.269,151.269,1,0,150.769,0.350239,0.236806
2025-12-18 16:29:17.469819700,150.51,150.74,0.23,472,150.777,0.333651,0.233358
2025-12-18 16:29:17.483207400,150.285,151.285,1,0,150.785,0.319566,0.290039
2025-12-18 16:29:17.495767900,151,151.1,0.1,806,150.793,0.31279,0.363382
2025-12-18 16:29:17.507683500,150.301,151.301,1,0,150.801,0.298941,0.199406
2025-12-18 16:29:17.527314500,150.71,150.81,0.1,884,150.809,0.284409,0.181927
2025-12-18 16:29:17.539699100,150.317,151.317,1,0,150.817,0.271041,0.284887
2025-12-18 16:29:17.554325500,150.83,151.09,0.26,904,150.826,0.261348,0.304933
2025-12-18 16:29:17.568523600,150.61,151.311,0.701345,781,150.834,0.251783,1.55548
2025-12-18 16:29:17.582446600,150.342,151.342,1,0,150.842,0.239498,0.361924
2025-12-18 16:29:17.596227400,151.15,151.16,0.01,649,150.85,0.237612,0.367367
2025-12-18 16:29:17.609308300,150.358,151.358,1,0,150.858,0.226491,0.653568
2025-12-18 16:29:17.622775400,151.04,151.06,0.02,1062,150.866,0.221042,0.201583
2025-12-18 16:29:17.635291200,150.59,151.35,0.760491,509,150.874,0.213526,1.10441
2025-12-18 16:29:17.646511800,150.382,151.382,1,0,150.882,0.204576,1.03257
2025-12-18 16:29:17.661091200,151.28,151.3,0.02,573,150.89,0.211458,0.51253
2025-12-18 16:29:17.676303000,150.398,151.398,1,0,150.898,0.204387,0.258003
2025-12-18 16:29:17.688852600,150.406,151.406,1,0,150.906,0.198275,0.456458
2025-12-18 16:29:17.700963600,150.414,151.414,1,0,150.914,0.193154,0.536418
2025-12-18 16:29:17.714095700,150.422,151.422,1,0,150.922,0.189036,0.256027
2025-12-18 16:29:17.726562200,150.43,151.43,1,0,150.93,0.185908,0.84659
2025-12-18 16:29:17.741044700,151.02,151.09,0.07,555,150.938,0.18652,0.596359
2025-12-18 16:29:17.752322600,150.446,151.446,1,0,150.946,0.185163,0.4858
2025-12-18 16:29:17.764732700,150.97,150.99,0.02,535,150.946,0.184079,0.154741
2025-12-18 16:29:17.775615700,151.1,151.14,0.04,660,151.004,0.186544,0.206725
2025-12-18 16:29:17.787265500,150.562,151.562,1,0,151.062,0.186811,0.774896
2025-12-18 16:29:17.801182000,150.619,151.619,1,0,151.119,0.188402,0.838054
2025-12-18 16:29:17.814479700,150.677,151.677,1,0,151.177,0.191458,0.807696
2025-12-18 16:29:17.827353700,150.734,151.734,1,0,151.234,0.19606,0.47384
2025-12-18 16:29:17.841043100,150.792,151.792,1,0,151.292,0.202237,0.780495
2025-12-18 16:29:17.853785400,150.849,151.849,1,0,151.349,0.21322,0.900921
2025-12-18 16:29:17.867789100,150.907,151.907,1,0,151.407,0.222594,0.422999
2025-12-18 16:29:17.880574500,150.965,151.965,1,0,151.465,0.228308,0.909464
2025-12-18 16:29:17.893446100,151.022,152.022,1,0,151.522,0.240308,0.663037
2025-12-18 16:29:17.907489700,151.08,152.08,1,0,151.58,0.241263,0.820132
2025-12-18 16:29:17.920631200,151.137,152.137,1,0,151.637,0.257976,0.3282
2025-12-18 16:29:17.934066500,151.195,152.195,1,0,151.695,0.273188,0.516481
2025-12-18 16:29:17.947776600,151.253,152.253,1,0,151.753,0.289136,0.465479
2025-12-18 16:29:17.961465100,151.31,152.31,1,0,151.81,0.305707,0.831869
2025-12-18 16:29:17.974903200,151.368,152.368,1,0,151.868,0.322797,0.709783
2025-12-18 16:29:17.988679600,151.425,152.425,1,0,151.925,0.340311,0.745151
2025-12-18 16:29:18.001570500,151.483,152.483,1,0,151.983,0.358163,0.749556
2025-12-18 16:29:18.013865300,151.541,152.541,1,0,152.041,0.376275,0.433928
2025-12-18 16:29:18.026144000,151.598,152.598,1,0,152.098,0.394575,0.780005
2025-12-18 16:29:18.037559800,151.656,152.656,1,0,152.156,0.412995,0.564214
2025-12-18 16:29:18.050708100,151.713,152.713,1,0,152.213,0.435175,0.743711
2025-12-18 16:29:18.063137000,151.771,152.771,1,0,152.271,0.453782,0.35354
2025-12-18 16:29:18.074969800,151.828,152.828,1,0,152.328,0.471509,0.557126
2025-12-18 16:29:18.085922400,151.886,152.886,1,0,152.386,0.491955,0.583355
2025-12-18 16:29:18.099516200,151.944,152.944,1,0,152.444,0.514851,0.531734
2025-12-18 16:29:18.110347100,152.001,153.001,1,0,152.501,0.533139,1.04069
2025-12-18 16:29:18.122550800,152.059,153.059,1,0,152.559,0.547222,1.17333
2025-12-18 16:29:18.135745700,152.116,153.116,1,0,152.616,0.564871,0.626793
2025-12-18 16:29:18.148495700,152.174,153.174,1,0,152.674,0.58712,0.421179
2025-12-18 16:29:18.159726700,152.232,153.232,1,0,152.732,0.604198,0.546265
2025-12-18 16:29:18.171101400,152.289,153.289,1,0,152.789,0.619587,0.558477
2025-12-18 16:29:18.182385400,152.347,153.347,1,0,152.847,0.635687,0.501321
2025-12-18 16:29:18.195611700,152.404,153.404,1,0,152.904,0.654334,0.60444
2025-12-18 16:29:18.207576900,152.462,153.462,1,0,152.962,0.672372,0.553947
2025-12-18 16:29:18.220064300,152.52,153.52,1,0,153.02,0.686886,0.768275
2025-12-18 16:29:18.233247100,152.577,153.577,1,0,153.077,0.70734,0.474732
2025-12-18 16:29:18.245493800,152.635,153.635,1,0,153.135,0.720677,0.682774
2025-12-18 16:29:18.258140900,152.692,153.692,1,0,153.192,0.737707,0.336741
2025-12-18 16:29:18.269787900,152.75,153.75,1,0,153.25,0.752062,0.367301
2025-12-18 16:29:18.283029300,152.807,153.807,1,0,153.307,0.763083,0.794026
2025-12-18 16:29:18.294441400,152.865,153.865,1,0,153.365,0.782413,0.822724
2025-12-18 16:29:18.306474800,152.923,153.923,1,0,153.423,0.791827,0.81974
2025-12-18 16:29:18.318131800,152.98,153.98,1,0,153.48,0.800143,0.400752
2025-12-18 16:29:18.330358700,153.038,154.038,1,0,153.538,0.807287,0.436819
2025-12-18 16:29:18.341268500,153.095,154.095,1,0,153.595,0.813179,0.522
2025-12-18 16:29:18.355165600,153.153,154.153,1,0,153.653,0.817729,0.876187
2025-12-18 16:29:18.369489900,153.211,154.211,1,0,153.711,0.824554,0.514832
2025-12-18 16:29:18.381880800,153.268,154.268,1,0,153.768,0.826279,0.495321
2025-12-18 16:29:18.395987200,153.268,154.268,1,0,153.768,0.825329,0.796832
2025-12-18 16:29:18.409315100,153.251,154.251,1,0,153.751,0.824895,0.74501
2025-12-18 16:29:18.420884200,153.234,154.234,1,0,153.734,0.818545,0.332086
2025-12-18 16:29:18.433509800,153.217,154.217,1,0,153.717,0.810246,0.548547
2025-12-18 16:29:18.446337200,153.39,153.46,0.07,507,153.7,0.793667,0.124826
2025-12-18 16:29:18.458436300,153.183,154.183,1,0,153.683,0.782167,0.419913
2025-12-18 16:29:18.469344900,153.62,153.89,0.27,707,153.665,0.771439,0.256848
2025-12-18 16:29:18.481914900,153.148,154.148,1,0,153.648,0.756921,1.04025
2025-12-18 16:29:18.495703400,153.48,153.69,0.21,488,153.631,0.740105,0.263612
2025-12-18 16:29:18.508919500,153.114,154.114,1,0,153.614,0.72313,0.576458
2025-12-18 16:29:18.520857900,153.097,154.097,1,0,153.597,0.705065,0.361649
2025-12-18 16:29:18.534528100,153.08,154.08,1,0,153.58,0.686006,0.463606
2025-12-18 16:29:18.545019200,153.063,154.063,1,0,153.563,0.666046,0.798056
2025-12-18 16:29:18.557728600,153.046,154.046,1,0,153.546,0.645275,0.534451
2025-12-18 16:29:18.568295000,153.029,154.029,1,0,153.529,0.623781,0.372071
2025-12-18 16:29:18.579387100,153.011,154.011,1,0,153.511,0.601651,0.650929
2025-12-18 16:29:18.592355000,152.994,153.994,1,0,153.494,0.578972,0.715155
2025-12-18 16:29:18.604487300,152.977,153.977,1,0,153.477,0.555828,0.381783
2025-12-18 16:29:18.618406500,152.96,153.96,1,0,153.46,0.532308,0.769957
2025-12-18 16:29:18.629929800,152.943,153.943,1,0,153.443,0.508501,0.591325
2025-12-18 16:29:18.642124800,152.926,153.926,1,0,153.426,0.484499,0.771947
2025-12-18 16:29:18.654177800,152.909,153.909,1,0,153.409,0.460398,0.90753
2025-12-18 16:29:18.669047600,152.892,153.892,1,0,153.392,0.436302,0.312506
2025-12-18 16:29:18.681780000,152.875,153.875,1,0,153.375,0.41232,0.433116
2025-12-18 16:29:18.694073400,152.857,153.857,1,0,153.357,0.388574,0.801749
2025-12-18 16:29:18.707221500,152.84,153.84,1,0,153.34,0.365195,0.816859
2025-12-18 16:29:18.720399000,152.823,153.823,1,0,153.323,0.342333,0.935024
2025-12-18 16:29:18.734001900,152.806,153.806,1,0,153.306,0.320155,0.799956
2025-12-18 16:29:18.745722700,152.789,153.789,1,0,153.289,0.298852,0.545364
2025-12-18 16:29:18.759311900,152.772,153.772,1,0,153.272,0.278645,0.718654
2025-12-18 16:29:18.771319400,152.755,153.755,1,0,153.255,0.259782,0.768218
2025-12-18 16:29:18.784306800,152.738,153.738,1,0,153.238,0.242541,0.330706
2025-12-18 16:29:18.797435600,152.72,153.72,1,0,153.22,0.227226,0.545996
2025-12-18 16:29:18.808844700,152.703,153.703,1,0,153.203,0.214149,0.842069
2025-12-18 16:29:18.820679100,152.686,153.686,1,0,153.186,0.2036,0.883587
2025-12-18 16:29:18.836211700,152.669,153.669,1,0,153.169,0.19581,0.598508
2025-12-18 16:29:18.849887900,152.652,153.652,1,0,153.152,0.190895,0.377996
2025-12-18 16:29:18.864033300,152.635,153.635,1,0,153.135,0.188824,0.806991
2025-12-18 16:29:18.875635500,152.618,153.618,1,0,153.118,0.189398,0.6183
2025-12-18 16:29:18.887524000,152.601,153.601,1,0,153.101,0.192271,0.571073
2025-12-18 16:29:18.900416000,152.584,153.584,1,0,153.084,0.196994,0.837889
2025-12-18 16:29:18.911325500,152.566,153.566,1,0,153.066,0.203068,0.333623
2025-12-18 16:29:18.923208000,152.549,153.549,1,0,153.049,0.209985,0.735898
2025-12-18 16:29:18.933453800,152.532,153.532,1,0,153.032,0.217256,0.896446
2025-12-18 16:29:18.943982700,152.515,153.515,1,0,153.015,0.224423,0.973037
2025-12-18 16:29:18.958536200,152.498,153.498,1,0,152.998,0.231053,0.92753
2025-12-18 16:29:18.970117900,152.481,153.481,1,0,152.981,0.236732,0.339671
2025-12-18 16:29:18.984400600,152.464,153.464,1,0,152.964,0.241048,0.315399
2025-12-18 16:29:18.997301100,152.447,153.447,1,0,152.947,0.243571,0.656817
2025-12-18 16:29:19.008612500,152.43,153.43,1,0,152.93,0.24383,0.475298
2025-12-18 16:29:19.019843600,152.43,153.43,1,0,152.93,0.242933,1.1503
2025-12-18 16:29:19.032796700,152.478,153.478,1,0,152.978,0.240068,1.13443
2025-12-18 16:29:19.046295900,152.97,153.31,0.34,377,153.026,0.233499,0.296672
2025-12-18 16:29:19.061772800,152.574,153.574,1,0,153.074,0.227819,0.712938
2025-12-18 16:29:19.075442300,152.623,153.623,1,0,153.123,0.228093,0.455847
2025-12-18 16:29:19.088722200,152.671,153.671,1,0,153.171,0.221227,0.813276
2025-12-18 16:29:19.102556500,152.719,153.719,1,0,153.219,0.210224,0.311906
2025-12-18 16:29:19.115430500,152.768,153.768,1,0,153.268,0.202793,0.813098
2025-12-18 16:29:19.126174500,152.816,153.816,1,0,153.316,0.197402,0.452249
2025-12-18 16:29:19.139970700,152.864,153.864,1,0,153.364,0.191116,0.616983
2025-12-18 16:29:19.151984100,152.913,153.913,1,0,153.413,0.185947,0.836429
2025-12-18 16:29:19.163958100,152.961,153.961,1,0,153.461,0.182294,0.897823
2025-12-18 16:29:19.177318700,153.009,154.009,1,0,153.509,0.180526,0.443181
2025-12-18 16:29:19.190370600,153.058,154.058,1,0,153.558,0.180949,0.509182
2025-12-18 16:29:19.204131100,153.106,154.106,1,0,153.606,0.183765,0.858868
2025-12-18 16:29:19.219006600,153.154,154.154,1,0,153.654,0.189049,0.319085
2025-12-18 16:29:19.230736800,153.203,154.203,1,0,153.703,0.196755,0.362682
2025-12-18 16:29:19.241920600,153.251,154.251,1,0,153.751,0.20673,0.539266
2025-12-18 16:29:19.255164600,153.299,154.299,1,0,153.799,0.218751,0.90296
2025-12-18 16:29:19.268628100,153.348,154.348,1,0,153.848,0.232564,0.592266
2025-12-18 16:29:19.281229900,153.396,154.396,1,0,153.896,0.247904,0.440986
2025-12-18 16:29:19.293591900,153.444,154.444,1,0,153.944,0.264522,0.368789
2025-12-18 16:29:19.306691500,153.493,154.493,1,0,153.993,0.282187,0.556901
2025-12-18 16:29:19.320597000,153.541,154.541,1,0,154.041,0.300694,0.424935
2025-12-18 16:29:19.332245300,153.589,154.589,1,0,154.089,0.319861,0.709878
2025-12-18 16:29:19.345330000,153.638,154.638,1,0,154.138,0.339527,0.358667
2025-12-18 16:29:19.358315700,153.686,154.686,1,0,154.186,0.359549,0.418057
2025-12-18 16:29:19.372924200,153.734,154.734,1,0,154.234,0.379801,0.57314
2025-12-18 16:29:19.387129700,153.783,154.783,1,0,154.283,0.400167,0.628126
2025-12-18 16:29:19.400458300,153.831,154.831,1,0,154.331,0.420543,1.09274
2025-12-18 16:29:19.412671300,153.879,154.879,1,0,154.379,0.440831,0.344625
2025-12-18 16:29:19.424545400,153.928,154.928,1,0,154.428,0.46094,0.637298
2025-12-18 16:29:19.437932100,153.976,154.976,1,0,154.476,0.480783,0.819574
2025-12-18 16:29:19.451721500,154.024,155.024,1,0,154.524,0.500276,0.378337
2025-12-18 16:29:19.464648800,154.073,155.073,1,0,154.573,0.519338,0.567897
2025-12-18 16:29:19.476583700,154.121,155.121,1,0,154.621,0.537887,0.400627
2025-12-18 16:29:19.491392200,154.169,155.169,1,0,154.669,0.555844,0.476417
2025-12-18 16:29:19.504255800,154.218,155.218,1,0,154.718,0.573127,0.408646
2025-12-18 16:29:19.517292900,154.266,155.266,1,0,154.766,0.589655,0.60389
2025-12-18 16:29:19.527830700,154.314,155.314,1,0,154.814,0.605343,0.529806
2025-12-18 16:29:19.539320600,154.363,155.363,1,0,154.863,0.620103,0.403427
2025-12-18 16:29:19.551202900,154.411,155.411,1,0,154.911,0.633844,0.771669
2025-12-18 16:29:19.562698400,154.459,155.459,1,0,154.959,0.646471,0.842983
2025-12-18 16:29:19.573459600,154.508,155.508,1,0,155.008,0.657882,0.478367
2025-12-18 16:29:19.584364400,154.556,155.556,1,0,155.056,0.667968,0.77131
2025-12-18 16:29:19.597403900,154.604,155.604,1,0,155.104,0.676612,0.503209
2025-12-18 16:29:19.609566200,154.653,155.653,1,0,155.153,0.683686,0.623223
2025-12-18 16:29:19.621122600,154.701,155.701,1,0,155.201,0.68905,0.909514
2025-12-18 16:29:19.633185900,154.749,155.749,1,0,155.249,0.69255,0.655562
2025-12-18 16:29:19.644752600,154.797,155.797,1,0,155.297,0.694012,0.428969
2025-12-18 16:29:19.655114300,154.797,155.797,1,0,155.297,0.692239,0.425115
2025-12-18 16:29:19.667616300,154.835,155.835,1,0,155.335,0.690184,0.348904
2025-12-18 16:29:19.680507400,154.873,155.873,1,0,155.373,0.691734,0.56236
2025-12-18 16:29:19.693618200,154.911,155.911,1,0,155.411,0.689329,0.747924
2025-12-18 16:29:19.705040700,154.949,155.949,1,0,155.449,0.686686,1.08826
2025-12-18 16:29:19.717556500,154.987,155.987,1,0,155.487,0.68382,0.747901
2025-12-18 16:29:19.729742600,155.025,156.025,1,0,155.525,0.680744,0.687509
2025-12-18 16:29:19.740168100,155.062,156.062,1,0,155.562,0.677471,0.658133
2025-12-18 16:29:19.752960600,155.1,156.1,1,0,155.6,0.674014,0.84288
2025-12-18 16:29:19.766570800,155.138,156.138,1,0,155.638,0.670386,1.08219
2025-12-18 16:29:19.777840200,155.176,156.176,1,0,155.676,0.666601,0.663425
2025-12-18 16:29:19.792680000,155.214,156.214,1,0,155.714,0.662671,0.875174
2025-12-18 16:29:19.810348900,155.252,156.252,1,0,155.752,0.65861,0.360556
2025-12-18 16:29:19.822202400,155.29,156.29,1,0,155.79,0.654429,0.576085
2025-12-18 16:29:19.836942400,155.327,156.327,1,0,155.827,0.650144,0.525165
2025-12-18 16:29:19.850152800,155.365,156.365,1,0,155.865,0.645765,1.11637
2025-12-18 16:29:19.863293900,155.403,156.403,1,0,155.903,0.641308,0.433604
2025-12-18 16:29:19.875936400,155.441,156.441,1,0,155.941,0.636785,0.582973
2025-12-18 16:29:19.889085800,155.479,156.479,1,0,155.979,0.632209,0.31604
2025-12-18 16:29:19.902915200,155.517,156.517,1,0,156.017,0.627596,0.496326
2025-12-18 16:29:19.915862500,155.555,156.555,1,0,156.055,0.622957,0.649998
2025-12-18 16:29:19.929541800,155.592,156.592,1,0,156.092,0.618309,0.841981
2025-12-18 16:29:19.942225000,155.63,156.63,1,0,156.13,0.613664,0.560438
2025-12-18 16:29:19.955839500,155.668,156.668,1,0,156.168,0.609038,0.6516
2025-12-18 16:29:19.966454500,155.706,156.706,1,0,156.206,0.604445,0.637706
2025-12-18 16:29:19.980062000,155.744,156.744,1,0,156.244,0.599901,0.340089
2025-12-18 16:29:19.994969900,155.782,156.782,1,0,156.282,0.59542,0.42467
2025-12-18 16:29:20.010580300,155.82,156.82,1,0,156.32,0.591018,0.333228
2025-12-18 16:29:20.028194300,155.857,156.857,1,0,156.357,0.586711,0.357602
2025-12-18 16:29:20.047266600,155.895,156.895,1,0,156.395,0.582515,1.24189
2025-12-18 16:29:20.070486300,155.933,156.933,1,0,156.433,0.578445,0.733297
2025-12-18 16:29:20.085828500,155.971,156.971,1,0,156.471,0.574518,0.810781
2025-12-18 16:29:20.101934100,156.009,157.009,1,0,156.509,0.57075,0.534978
2025-12-18 16:29:20.117657100,156.047,157.047,1,0,156.547,0.567158,0.751984
2025-12-18 16:29:20.130504000,156.085,157.085,1,0,156.585,0.563757,0.552478
2025-12-18 16:29:20.142817000,156.122,157.122,1,0,156.622,0.560565,0.306924
2025-12-18 16:29:20.162404700,156.16,157.16,1,0,156.66,0.557598,0.782002
2025-12-18 16:29:20.179951800,156.198,157.198,1,0,156.698,0.554871,0.384123
2025-12-18 16:29:20.199740500,156.236,157.236,1,0,156.736,0.552402,0.350419
2025-12-18 16:29:20.215334200,156.274,157.274,1,0,156.774,0.550204,0.684005
2025-12-18 16:29:20.230653100,156.312,157.312,1,0,156.812,0.548295,0.412762
2025-12-18 16:29:20.248591100,156.35,157.35,1,0,156.85,0.546688,0.405589
2025-12-18 16:29:20.264651100,156.387,157.387,1,0,156.887,0.545397,0.315549
2025-12-18 16:29:20.279496400,156.425,157.425,1,0,156.925,0.544438,0.577755
2025-12-18 16:29:20.293483000,156.463,157.463,1,0,156.963,0.543821,0.807753
2025-12-18 16:29:20.308743500,156.501,157.501,1,0,157.001,0.543559,0.797052
2025-12-18 16:29:20.324234400,156.539,157.539,1,0,157.039,0.543664,0.615096
2025-12-18 16:29:20.340796600,156.577,157.577,1,0,157.077,0.544146,0.576453
2025-12-18 16:29:20.360932600,156.615,157.615,1,0,157.115,0.545013,0.668351
2025-12-18 16:29:20.378410100,156.652,157.652,1,0,157.152,0.546274,1.11017
2025-12-18 16:29:20.398688900,156.652,157.652,1,0,157.152,0.545013,0.602626
2025-12-18 16:29:20.417444800,156.623,157.623,1,0,157.123,0.54168,0.721147
2025-12-18 16:29:20.437078700,156.594,157.594,1,0,157.094,0.536483,0.684316
2025-12-18 16:29:20.455702000,157.17,157.27,0.1,756,157.065,0.534134,0.241698
2025-12-18 16:29:20.478511100,156.536,157.536,1,0,157.036,0.52563,1.08985
2025-12-18 16:29:20.504695300,156.506,157.506,1,0,157.006,0.515782,0.636535
2025-12-18 16:29:20.522442900,156.477,157.477,1,0,156.977,0.504729,0.451194
2025-12-18 16:29:20.538302900,156.448,157.448,1,0,156.948,0.492605,0.736422
2025-12-18 16:29:20.559773200,156.419,157.419,1,0,156.919,0.479537,0.546327
2025-12-18 16:29:20.579152400,156.39,157.39,1,0,156.89,0.465648,0.617182
2025-12-18 16:29:20.596169100,156.36,157.36,1,0,156.86,0.45106,0.574571
2025-12-18 16:29:20.613182100,156.331,157.331,1,0,156.831,0.435894,0.402925
2025-12-18 16:29:20.632014200,156.302,157.302,1,0,156.802,0.420274,0.382387
2025-12-18 16:29:20.664350300,156.273,157.273,1,0,156.773,0.404329,1.00643
2025-12-18 16:29:20.681074900,156.244,157.244,1,0,156.744,0.388192,0.651355
2025-12-18 16:29:20.700823000,156.214,157.214,1,0,156.714,0.372004,0.884482
2025-12-18 16:29:20.720943900,156.185,157.185,1,0,156.685,0.355919,1.33231
2025-12-18 16:29:20.737187600,156.156,157.156,1,0,156.656,0.340101,0.764896
2025-12-18 16:29:20.757366900,156.127,157.127,1,0,156.627,0.324732,0.738422
2025-12-18 16:29:20.772293700,156.098,157.098,1,0,156.598,0.310009,0.454902
2025-12-18 16:29:20.788460400,156.068,157.068,1,0,156.568,0.296146,0.376571
2025-12-18 16:29:20.812770600,156.039,157.039,1,0,156.539,0.283376,0.426374
2025-12-18 16:29:20.829753100,156.01,157.01,1,0,156.51,0.271942,0.564385
2025-12-18 16:29:20.848791600,155.981,156.981,1,0,156.481,0.26209,0.597038
2025-12-18 16:29:20.867793200,155.952,156.952,1,0,156.452,0.254059,0.370165
2025-12-18 16:29:20.882837700,155.922,156.922,1,0,156.422,0.248058,0.678778
2025-12-18 16:29:20.893695000,155.893,156.893,1,0,156.393,0.244249,0.829571
2025-12-18 16:29:20.908480100,155.864,156.864,1,0,156.364,0.242723,0.836983
2025-12-18 16:29:20.922823700,155.835,156.835,1,0,156.335,0.243491,1.00606
2025-12-18 16:29:20.936829900,155.806,156.806,1,0,156.306,0.246476,0.882466
2025-12-18 16:29:20.950659500,155.776,156.776,1,0,156.276,0.251525,0.362405
2025-12-18 16:29:20.963454600,155.747,156.747,1,0,156.247,0.258424,0.461418
2025-12-18 16:29:20.976298500,155.718,156.718,1,0,156.218,0.266918,0.424662
2025-12-18 16:29:20.989745900,155.689,156.689,1,0,156.189,0.276733,0.35339
2025-12-18 16:29:21.001990000,155.66,156.66,1,0,156.16,0.287595,0.863748
2025-12-18 16:29:21.014154600,155.63,156.63,1,0,156.13,0.299236,0.552151
2025-12-18 16:29:21.027186500,155.601,156.601,1,0,156.101,0.311405,0.308972
2025-12-18 16:29:21.041359200,155.572,156.572,1,0,156.072,0.323868,0.482281
2025-12-18 16:29:21.056033600,155.543,156.543,1,0,156.043,0.336407,0.707275
2025-12-18 16:29:21.070687200,155.514,156.514,1,0,156.014,0.348821,0.754592
2025-12-18 16:29:21.084627600,155.484,156.484,1,0,155.984,0.360922,0.544065
2025-12-18 16:29:21.099204700,155.455,156.455,1,0,155.955,0.372531,0.491852
2025-12-18 16:29:21.113437700,155.426,156.426,1,0,155.926,0.383474,0.749471
2025-12-18 16:29:21.125683600,155.397,156.397,1,0,155.897,0.39358,1.06614
2025-12-18 16:29:21.140113100,155.368,156.368,1,0,155.868,0.402679,0.738596
2025-12-18 16:29:21.154436200,155.338,156.338,1,0,155.838,0.410595,0.960243
2025-12-18 16:29:21.172083100,155.309,156.309,1,0,155.809,0.417142,0.719067
2025-12-18 16:29:21.185292800,155.28,156.28,1,0,155.78,0.422124,0.672553
2025-12-18 16:29:21.204737400,155.251,156.251,1,0,155.751,0.425322,0.336533
2025-12-18 16:29:21.219345500,155.222,156.222,1,0,155.722,0.426491,0.996232
2025-12-18 16:29:21.236588500,155.222,156.222,1,0,155.722,0.425739,0.844786
2025-12-18 16:29:21.254405200,155.244,156.244,1,0,155.744,0.423415,0.786004
2025-12-18 16:29:21.268200000,155.266,156.266,1,0,155.766,0.419677,0.689359
2025-12-18 16:29:21.282214100,155.49,155.81,0.32,353,155.788,0.412636,0.304666
2025-12-18 16:29:21.296573000,155.31,156.31,1,0,155.81,0.406098,0.684035
2025-12-18 16:29:21.310819700,155.332,156.332,1,0,155.832,0.39853,0.29329
2025-12-18 16:29:21.324663800,155.355,156.355,1,0,155.855,0.390039,0.53205
2025-12-18 16:29:21.340229400,155.377,156.377,1,0,155.877,0.380725,0.38364
2025-12-18 16:29:21.353798700,155.399,156.399,1,0,155.899,0.370686,0.270206
2025-12-18 16:29:21.367541400,155.421,156.421,1,0,155.921,0.360014,0.725551
2025-12-18 16:29:21.380990300,155.443,156.443,1,0,155.943,0.348802,0.605954
2025-12-18 16:29:21.394450600,155.465,156.465,1,0,155.965,0.337143,0.49311
2025-12-18 16:29:21.406675000,155.488,156.488,1,0,155.988,0.32513,0.663644
2025-12-18 16:29:21.418215000,155.51,156.51,1,0,156.01,0.312859,0.336991
2025-12-18 16:29:21.432049600,155.532,156.532,1,0,156.032,0.300432,0.542274
2025-12-18 16:29:21.443762100,155.554,156.554,1,0,156.054,0.287955,0.917771
2025-12-18 16:29:21.457875900,155.576,156.576,1,0,156.076,0.275544,0.42975
2025-12-18 16:29:21.472393000,155.598,156.598,1,0,156.098,0.263322,0.582486
2025-12-18 16:29:21.485093800,155.62,156.62,1,0,156.12,0.251425,0.384442
2025-12-18 16:29:21.497347800,155.643,156.643,1,0,156.143,0.240002,0.350173
2025-12-18 16:29:21.507755400,155.665,156.665,1,0,156.165,0.229213,0.509898
2025-12-18 16:29:21.521644100,155.687,156.687,1,0,156.187,0.219234,0.386422
2025-12-18 16:29:21.532777000,155.709,156.709,1,0,156.209,0.210247,0.714958
2025-12-18 16:29:21.545025500,155.731,156.731,1,0,156.231,0.202443,0.456286
2025-12-18 16:29:21.559673500,155.753,156.753,1,0,156.253,0.196002,0.376135
2025-12-18 16:29:21.574449400,155.775,156.775,1,0,156.275,0.19109,0.342603
2025-12-18 16:29:21.588691000,155.798,156.798,1,0,156.298,0.187836,0.453353
2025-12-18 16:29:21.600260400,155.82,156.82,1,0,156.32,0.186319,1.2032
2025-12-18 16:29:21.612323400,155.842,156.842,1,0,156.342,0.186559,0.915568
2025-12-18 16:29:21.623605800,155.864,156.864,1,0,156.364,0.188507,0.932779
2025-12-18 16:29:21.635492100,155.886,156.886,1,0,156.386,0.192055,0.53006
2025-12-18 16:29:21.647587100,155.908,156.908,1,0,156.408,0.197046,0.590284
2025-12-18 16:29:21.658614500,155.93,156.93,1,0,156.43,0.203289,0.472688
2025-12-18 16:29:21.669832500,155.953,156.953,1,0,156.453,0.210577,0.809055
