BestBid,BestAsk,Spread,Depth
2025-11-11 18:51:23.118963,99.121,99.121,1.30154e-06,2528
2025-11-11 18:51:23.128808,99.121,99.121,1.30154e-06,2458
2025-11-11 18:51:23.137562,99.121,99.121,9.70854e-07,2210
2025-11-11 18:51:23.146759,99.121,99.121,4.84544e-06,2668
2025-11-11 18:51:23.155524,99.121,99.121,9.70854e-07,2506
2025-11-11 18:51:23.165102,99.121,99.121,9.70854e-07,2203
2025-11-11 18:51:23.173953,99.121,99.121,9.70854e-07,2087
2025-11-11 18:51:23.182824,99.121,99.121,9.70854e-07,1984
2025-11-11 18:51:23.191668,99.121,99.121,9.70854e-07,1779
2025-11-11 18:51:23.200347,99.121,99.121,9.70854e-07,1745
2025-11-11 18:51:23.209523,99.121,99.121,9.70854e-07,1724
2025-11-11 18:51:23.219085,99.121,99.121,9.70854e-07,1675
2025-11-11 18:51:23.228524,99.121,99.121,1.30154e-06,2774
2025-11-11 18:51:23.237110,99.121,99.121,1.30154e-06,2194
2025-11-11 18:51:23.246870,99.121,99.121,1.30154e-06,2193
2025-11-11 18:51:23.255554,99.121,99.121,9.70854e-07,1659
2025-11-11 18:51:23.264380,99.121,99.121,4.84544e-06,2272
2025-11-11 18:51:23.272967,99.121,99.121,1.38357e-06,1986
2025-11-11 18:51:23.283060,99.121,99.121,5.62316e-06,1852
2025-11-11 18:51:23.292267,99.121,99.121,2.29875e-06,1953
2025-11-11 18:51:23.301030,99.121,99.121,2.29875e-06,1770
2025-11-11 18:51:23.310219,99.121,99.121,2.29875e-06,1687
2025-11-11 18:51:23.319518,99.121,99.121,1.99644e-06,1708
2025-11-11 18:51:23.328816,99.121,99.121,1.99644e-06,1124
2025-11-11 18:51:23.337372,99.121,99.121,1.99644e-06,1066
2025-11-11 18:51:23.347103,99.121,99.121,8.04474e-07,1315
2025-11-11 18:51:23.356171,99.121,99.121,8.04474e-07,1255
2025-11-11 18:51:23.365206,99.121,99.121,1.99644e-06,1682
2025-11-11 18:51:23.374758,99.121,99.121,1.99644e-06,1078
2025-11-11 18:51:23.383854,99.121,99.121,8.04474e-07,1333
2025-11-11 18:51:23.392543,99.121,99.121,1.55429e-06,1424
2025-11-11 18:51:23.401151,99.121,99.121,1.55429e-06,1163
2025-11-11 18:51:23.410347,99.121,99.121,2.29429e-06,1152
2025-11-11 18:51:23.419781,99.121,99.121,9.21478e-07,1054
2025-11-11 18:51:23.428823,99.121,99.121,2.29429e-06,1431
2025-11-11 18:51:23.437765,99.121,99.121,2.29429e-06,1225
2025-11-11 18:51:23.447438,99.121,99.121,1.55429e-06,1344
2025-11-11 18:51:23.456085,99.121,99.121,8.04474e-07,1609
2025-11-11 18:51:23.465030,99.121,99.121,8.04474e-07,1588
2025-11-11 18:51:23.474008,99.121,99.121,1.99644e-06,1414
2025-11-11 18:51:23.483652,99.121,99.121,8.04474e-07,1783
2025-11-11 18:51:23.492659,99.121,99.121,8.04474e-07,1685
2025-11-11 18:51:23.501411,99.121,99.121,1.55429e-06,1560
2025-11-11 18:51:23.510477,99.121,99.121,1.55429e-06,1462
2025-11-11 18:51:23.519711,99.121,99.121,2.29429e-06,1599
2025-11-11 18:51:23.529507,99.121,99.121,1.55429e-06,1611
2025-11-11 18:51:23.538412,99.121,99.121,1.55429e-06,1558
2025-11-11 18:51:23.547762,99.121,99.121,1.55429e-06,1555
2025-11-11 18:51:23.556407,99.121,99.121,1.55429e-06,1494
2025-11-11 18:51:23.566464,99.121,99.121,8.04474e-07,2084
2025-11-11 18:51:23.575652,99.121,99.121,8.04474e-07,2050
2025-11-11 18:51:23.584754,99.121,99.121,8.04474e-07,1830
2025-11-11 18:51:23.593757,99.121,99.121,8.04474e-07,1748
2025-11-11 18:51:23.602963,99.121,99.121,1.55429e-06,1513
2025-11-11 18:51:23.611788,99.121,99.121,2.29429e-06,1484
2025-11-11 18:51:23.620750,99.121,99.121,2.29429e-06,1435
2025-11-11 18:51:23.630773,99.121,99.121,1.55429e-06,1441
2025-11-11 18:51:23.639768,99.121,99.121,8.04474e-07,1569
2025-11-11 18:51:23.648909,99.121,99.121,1.55429e-06,1507
2025-11-11 18:51:23.657799,99.121,99.121,8.04474e-07,1761
2025-11-11 18:51:23.667484,99.121,99.121,1.55429e-06,1432
2025-11-11 18:51:23.676720,99.121,99.121,2.29429e-06,1897
2025-11-11 18:51:23.685871,99.121,99.121,9.21478e-07,1750
2025-11-11 18:51:23.695282,99.121,99.121,9.21478e-07,1649
2025-11-11 18:51:23.704133,99.121,99.121,9.21478e-07,1550
2025-11-11 18:51:23.713189,99.121,99.121,5.37579e-06,1909
2025-11-11 18:51:23.721908,99.121,99.121,2.12022e-06,1784
2025-11-11 18:51:23.731787,99.121,99.121,5.37579e-06,1900
2025-11-11 18:51:23.740879,99.121,99.121,5.37579e-06,1880
2025-11-11 18:51:23.749884,99.121,99.121,5.37579e-06,1774
2025-11-11 18:51:23.759318,99.121,99.121,9.21478e-07,1573
2025-11-11 18:51:23.768685,99.121,99.121,5.37579e-06,1626
2025-11-11 18:51:23.777796,99.121,99.121,2.12022e-06,1285
2025-11-11 18:51:23.786485,99.121,99.121,6.13848e-07,2024
2025-11-11 18:51:23.796221,99.121,99.121,6.13848e-07,1945
2025-11-11 18:51:23.805230,99.121,99.121,6.13848e-07,1624
2025-11-11 18:51:23.814314,99.121,99.121,1.19274e-06,1128
2025-11-11 18:51:23.823211,99.121,99.121,6.55288e-06,991
2025-11-11 18:51:23.832640,99.121,99.121,6.55288e-06,971
2025-11-11 18:51:23.842095,99.121,99.121,1.19274e-06,1455
2025-11-11 18:51:23.851249,99.121,99.121,1.19274e-06,1291
2025-11-11 18:51:23.860760,99.121,99.121,1.19274e-06,1159
2025-11-11 18:51:23.870227,99.121,99.121,6.13848e-07,1876
2025-11-11 18:51:23.879926,99.121,99.121,2.12022e-06,1732
2025-11-11 18:51:23.888506,99.121,99.121,5.37579e-06,2246
2025-11-11 18:51:23.897079,99.121,99.121,9.21478e-07,2816
2025-11-11 18:51:23.905645,99.121,99.121,9.21478e-07,2720
2025-11-11 18:51:23.915644,99.121,99.121,2.29429e-06,2811
2025-11-11 18:51:23.924589,99.121,99.121,2.29429e-06,2664
2025-11-11 18:51:23.933415,99.121,99.121,9.21478e-07,2641
2025-11-11 18:51:23.943082,99.121,99.121,9.21478e-07,2589
2025-11-11 18:51:23.952637,99.121,99.121,2.29429e-06,3114
2025-11-11 18:51:23.961680,99.121,99.121,2.29429e-06,2849
2025-11-11 18:51:23.970445,99.121,99.121,9.21478e-07,2560
2025-11-11 18:51:23.980038,99.121,99.121,9.21478e-07,2553
2025-11-11 18:51:23.988942,99.121,99.121,9.21478e-07,2193
2025-11-11 18:51:23.997983,99.121,99.121,2.29429e-06,2222
2025-11-11 18:51:24.007269,99.121,99.121,9.21478e-07,2290
2025-11-11 18:51:24.017001,99.121,99.121,5.37579e-06,2168
2025-11-11 18:51:24.026069,99.121,99.121,9.21478e-07,1998
2025-11-11 18:51:24.035030,99.121,99.121,5.37579e-06,2187
2025-11-11 18:51:24.044596,99.121,99.121,9.21478e-07,2267
2025-11-11 18:51:24.053894,99.121,99.121,2.29429e-06,2321
2025-11-11 18:51:24.062874,99.121,99.121,1.55429e-06,1826
2025-11-11 18:51:24.071644,99.121,99.121,2.29429e-06,2129
2025-11-11 18:51:24.081787,99.121,99.121,1.55429e-06,2015
2025-11-11 18:51:24.090861,99.121,99.121,1.55429e-06,1983
2025-11-11 18:51:24.099649,99.121,99.121,8.04474e-07,1987
2025-11-11 18:51:24.109187,99.121,99.121,8.04474e-07,1811
2025-11-11 18:51:24.119676,99.121,99.121,1.55429e-06,2219
2025-11-11 18:51:24.129102,99.121,99.121,2.29429e-06,2172
2025-11-11 18:51:24.137943,99.121,99.121,9.21478e-07,2138
2025-11-11 18:51:24.147500,99.121,99.121,2.29429e-06,2354
2025-11-11 18:51:24.156937,99.121,99.121,2.29429e-06,2260
2025-11-11 18:51:24.166416,99.121,99.121,9.21478e-07,2092
2025-11-11 18:51:24.175962,99.121,99.121,9.21478e-07,2051
2025-11-11 18:51:24.185121,99.121,99.121,5.37579e-06,1887
2025-11-11 18:51:24.194719,99.121,99.121,9.21478e-07,2018
2025-11-11 18:51:24.203677,99.121,99.121,2.29429e-06,2080
2025-11-11 18:51:24.213797,99.121,99.121,2.29429e-06,2047
2025-11-11 18:51:24.222803,99.121,99.121,1.55429e-06,1895
2025-11-11 18:51:24.231729,99.121,99.121,1.55429e-06,1887
2025-11-11 18:51:24.240949,99.121,99.121,1.55429e-06,1602
2025-11-11 18:51:24.251500,99.121,99.121,2.29429e-06,1759
2025-11-11 18:51:24.261052,99.121,99.121,9.21478e-07,1879
2025-11-11 18:51:24.270467,99.121,99.121,9.21478e-07,1750
2025-11-11 18:51:24.279584,99.121,99.121,9.21478e-07,1582
2025-11-11 18:51:24.288081,99.121,99.121,9.21478e-07,1508
2025-11-11 18:51:24.298274,99.121,99.121,5.37579e-06,1500
2025-11-11 18:51:24.307085,99.121,99.121,2.12022e-06,1052
2025-11-11 18:51:24.315773,99.121,99.121,2.12022e-06,1048
2025-11-11 18:51:24.325396,99.121,99.121,5.37579e-06,1477
2025-11-11 18:51:24.334760,99.121,99.121,5.37579e-06,1338
2025-11-11 18:51:24.344010,99.121,99.121,2.12022e-06,1615
2025-11-11 18:51:24.352995,99.121,99.121,6.13848e-07,1781
2025-11-11 18:51:24.362838,99.121,99.121,6.13848e-07,1647
2025-11-11 18:51:24.371816,99.121,99.121,6.13848e-07,1576
2025-11-11 18:51:24.380861,99.121,99.121,1.19274e-06,1507
2025-11-11 18:51:24.389352,99.121,99.121,6.13848e-07,1869
2025-11-11 18:51:24.399686,99.121,99.121,6.13848e-07,1730
2025-11-11 18:51:24.408586,99.121,99.121,2.12022e-06,1818
2025-11-11 18:51:24.417552,99.121,99.121,2.12022e-06,1357
2025-11-11 18:51:24.426816,99.121,99.121,5.37579e-06,1571
2025-11-11 18:51:24.436084,99.121,99.121,5.37579e-06,1526
2025-11-11 18:51:24.445286,99.121,99.121,9.21478e-07,1692
2025-11-11 18:51:24.454242,99.121,99.121,2.29429e-06,2068
2025-11-11 18:51:24.464119,99.121,99.121,1.55429e-06,1987
2025-11-11 18:51:24.472928,99.121,99.121,2.29429e-06,2205
2025-11-11 18:51:24.482605,99.121,99.121,2.29429e-06,2099
2025-11-11 18:51:24.491763,99.121,99.121,1.55429e-06,1788
2025-11-11 18:51:24.500938,99.121,99.121,2.29429e-06,2233
2025-11-11 18:51:24.510172,99.121,99.121,2.29429e-06,1941
2025-11-11 18:51:24.518865,99.121,99.121,2.29429e-06,1925
2025-11-11 18:51:24.528293,99.121,99.121,1.55429e-06,1859
2025-11-11 18:51:24.537338,99.121,99.121,2.29429e-06,2072
2025-11-11 18:51:24.546239,99.121,99.121,2.29429e-06,1865
2025-11-11 18:51:24.555390,99.121,99.121,2.29429e-06,1852
2025-11-11 18:51:24.565150,99.121,99.121,2.29429e-06,1687
2025-11-11 18:51:24.574183,99.121,99.121,9.21478e-07,1637
2025-11-11 18:51:24.583201,99.121,99.121,5.37579e-06,1692
2025-11-11 18:51:24.592005,99.121,99.121,5.37579e-06,1642
2025-11-11 18:51:24.601034,99.121,99.121,2.12022e-06,1708
2025-11-11 18:51:24.610122,99.121,99.121,2.12022e-06,1542
2025-11-11 18:51:24.619419,99.121,99.121,2.12022e-06,1536
2025-11-11 18:51:24.629061,99.121,99.121,6.13848e-07,1546
2025-11-11 18:51:24.637998,99.121,99.121,2.12022e-06,1333
2025-11-11 18:51:24.647607,99.121,99.121,6.13848e-07,1576
2025-11-11 18:51:24.656751,99.121,99.121,6.13848e-07,1505
2025-11-11 18:51:24.666060,99.121,99.121,6.13848e-07,1421
2025-11-11 18:51:24.675342,99.121,99.121,2.12022e-06,1801
2025-11-11 18:51:24.684724,99.121,99.121,2.12022e-06,1685
2025-11-11 18:51:24.693812,99.121,99.121,2.12022e-06,1343
2025-11-11 18:51:24.702680,99.121,99.121,6.13848e-07,1506
2025-11-11 18:51:24.712273,99.121,99.121,2.12022e-06,1899
2025-11-11 18:51:24.721347,99.121,99.121,2.12022e-06,1655
2025-11-11 18:51:24.730634,99.121,99.121,5.37579e-06,1854
2025-11-11 18:51:24.739355,99.121,99.121,9.21478e-07,1759
2025-11-11 18:51:24.749602,99.121,99.121,9.21478e-07,1701
2025-11-11 18:51:24.758736,99.121,99.121,2.29429e-06,2091
2025-11-11 18:51:24.768114,99.121,99.121,2.29429e-06,1948
2025-11-11 18:51:24.777481,99.121,99.121,1.55429e-06,2377
2025-11-11 18:51:24.787316,99.121,99.121,8.04474e-07,1947
2025-11-11 18:51:24.796546,99.121,99.121,1.99644e-06,1624
2025-11-11 18:51:24.805346,99.121,99.121,2.29875e-06,1787
2025-11-11 18:51:24.815127,99.121,99.121,5.62316e-06,2051
2025-11-11 18:51:24.824032,99.121,99.121,1.38357e-06,1547
2025-11-11 18:51:24.832851,99.121,99.121,5.62316e-06,2410
2025-11-11 18:51:24.842554,99.121,99.121,5.62316e-06,2189
2025-11-11 18:51:24.851998,99.121,99.121,5.62316e-06,1897
2025-11-11 18:51:24.861190,99.121,99.121,1.38357e-06,1953
2025-11-11 18:51:24.870130,99.121,99.121,1.38357e-06,1776
2025-11-11 18:51:24.879647,99.121,99.121,5.62316e-06,1938
2025-11-11 18:51:24.888866,99.121,99.121,1.38357e-06,1626
2025-11-11 18:51:24.897980,99.121,99.121,1.38357e-06,1621
2025-11-11 18:51:24.906995,99.121,99.121,4.84544e-06,2248
2025-11-11 18:51:24.917048,99.121,99.121,9.70854e-07,2345
2025-11-11 18:51:24.926133,99.121,99.121,9.70854e-07,2267
2025-11-11 18:51:24.935079,99.121,99.121,4.84544e-06,2259
2025-11-11 18:51:24.943894,99.121,99.121,1.38357e-06,1713
2025-11-11 18:51:24.952518,99.121,99.121,5.62316e-06,2012
2025-11-11 18:51:24.962613,99.121,99.121,5.62316e-06,1968
2025-11-11 18:51:24.971400,99.121,99.121,2.29875e-06,1573
2025-11-11 18:51:24.980554,99.121,99.121,5.62316e-06,1828
2025-11-11 18:51:24.989122,99.121,99.121,5.62316e-06,1783
2025-11-11 18:51:24.999279,99.121,99.121,2.29875e-06,1729
2025-11-11 18:51:25.008351,99.121,99.121,1.99644e-06,1769
2025-11-11 18:51:25.017351,99.121,99.121,8.04474e-07,2036
2025-11-11 18:51:25.026519,99.121,99.121,1.55429e-06,2274
2025-11-11 18:51:25.035927,99.121,99.121,1.55429e-06,1817
2025-11-11 18:51:25.045157,99.121,99.121,8.04474e-07,2216
2025-11-11 18:51:25.054057,99.121,99.121,8.04474e-07,1949
2025-11-11 18:51:25.064036,99.121,99.121,8.04474e-07,1718
2025-11-11 18:51:25.073658,99.121,99.121,8.04474e-07,1705
2025-11-11 18:51:25.082833,99.121,99.121,1.99644e-06,1559
2025-11-11 18:51:25.092193,99.121,99.121,1.99644e-06,1483
2025-11-11 18:51:25.101493,99.121,99.121,1.99644e-06,1475
2025-11-11 18:51:25.110678,99.121,99.121,2.29875e-06,1427
2025-11-11 18:51:25.120232,99.121,99.121,5.62316e-06,1575
2025-11-11 18:51:25.129790,99.121,99.121,1.38357e-06,1748
2025-11-11 18:51:25.138619,99.121,99.121,4.84544e-06,1924
2025-11-11 18:51:25.147500,99.121,99.121,4.84544e-06,1855
2025-11-11 18:51:25.156271,99.121,99.121,4.84544e-06,1820
2025-11-11 18:51:25.166247,99.121,99.121,9.70854e-07,2047
2025-11-11 18:51:25.175367,99.121,99.121,1.30154e-06,2716
2025-11-11 18:51:25.184322,99.121,99.121,9.70854e-07,2373
2025-11-11 18:51:25.193690,99.121,99.121,1.30154e-06,2960
2025-11-11 18:51:25.203239,99.121,99.121,1.30154e-06,2857
2025-11-11 18:51:25.212274,99.121,99.121,1.30154e-06,2765
2025-11-11 18:51:25.220891,99.121,99.121,1.30154e-06,2571
2025-11-11 18:51:25.230583,99.121,99.121,9.70854e-07,1762
2025-11-11 18:51:25.239562,99.121,99.121,9.70854e-07,1709
2025-11-11 18:51:25.248754,99.121,99.121,1.30154e-06,2559
2025-11-11 18:51:25.257979,99.121,99.121,1.30154e-06,2464
2025-11-11 18:51:25.267766,99.121,99.121,1.98554e-06,2713
2025-11-11 18:51:25.277263,99.121,99.121,1.98554e-06,2559
2025-11-11 18:51:25.285959,99.121,99.121,1.98554e-06,2498
2025-11-11 18:51:25.294879,99.121,99.121,1.98554e-06,2409
2025-11-11 18:51:25.303654,99.121,99.121,1.30154e-06,2086
2025-11-11 18:51:25.313598,99.121,99.121,9.70854e-07,1686
2025-11-11 18:51:25.322691,99.121,99.121,9.70854e-07,1594
2025-11-11 18:51:25.331973,99.121,99.121,9.70854e-07,1274
2025-11-11 18:51:25.340878,99.121,99.121,9.70854e-07,1014
2025-11-11 18:51:25.350318,99.121,99.121,1.30154e-06,2106
2025-11-11 18:51:25.359630,99.121,99.121,1.30154e-06,2017
2025-11-11 18:51:25.368674,99.121,99.121,1.98554e-06,2479
2025-11-11 18:51:25.378273,99.121,99.121,1.98554e-06,2392
2025-11-11 18:51:25.387498,99.121,99.121,5.35793e-06,2552
2025-11-11 18:51:25.396572,99.121,99.121,5.35793e-06,2396
2025-11-11 18:51:25.405328,99.121,99.121,5.35793e-06,2175
2025-11-11 18:51:25.415333,99.121,99.121,1.98554e-06,2077
2025-11-11 18:51:25.424265,99.121,99.121,5.35793e-06,2174
2025-11-11 18:51:25.433201,99.121,99.121,5.35793e-06,2110
2025-11-11 18:51:25.442729,99.121,99.121,1.43555e-06,2100
2025-11-11 18:51:25.452223,99.121,99.121,3.66207e-06,2826
2025-11-11 18:51:25.461453,99.121,99.121,3.66207e-06,2702
2025-11-11 18:51:25.470237,99.121,99.121,3.66207e-06,2552
2025-11-11 18:51:25.480193,99.121,99.121,3.66207e-06,2477
2025-11-11 18:51:25.489119,99.121,99.121,3.66207e-06,2306
2025-11-11 18:51:25.498260,99.121,99.121,3.66207e-06,2029
2025-11-11 18:51:25.507326,99.121,99.121,3.66207e-06,1924
2025-11-11 18:51:25.517374,99.121,99.121,1.43555e-06,1676
2025-11-11 18:51:25.526989,99.121,99.121,1.43555e-06,1413
2025-11-11 18:51:25.535855,99.121,99.121,3.66207e-06,2336
2025-11-11 18:51:25.545750,99.121,99.121,1.84979e-06,2676
2025-11-11 18:51:25.554914,99.121,99.121,1.84979e-06,2668
2025-11-11 18:51:25.564160,99.121,99.121,1.84979e-06,2444
2025-11-11 18:51:25.573016,99.121,99.121,1.84979e-06,2216
2025-11-11 18:51:25.582904,99.121,99.121,1.84979e-06,2125
2025-11-11 18:51:25.591987,99.121,99.121,3.66207e-06,2027
2025-11-11 18:51:25.601144,99.121,99.121,1.84979e-06,2133
2025-11-11 18:51:25.610381,99.121,99.121,3.66207e-06,2322
2025-11-11 18:51:25.620121,99.121,99.121,3.66207e-06,2176
2025-11-11 18:51:25.629399,99.121,99.121,3.66207e-06,2067
2025-11-11 18:51:25.638368,99.121,99.121,1.84979e-06,1997
2025-11-11 18:51:25.647188,99.121,99.121,3.66207e-06,2407
2025-11-11 18:51:25.656119,99.121,99.121,1.84979e-06,2012
2025-11-11 18:51:25.666526,99.121,99.121,1.84979e-06,1985
2025-11-11 18:51:25.675605,99.121,99.121,6.02564e-07,2395
2025-11-11 18:51:25.684851,99.121,99.121,6.02564e-07,2299
2025-11-11 18:51:25.693893,99.121,99.121,6.02564e-07,2284
2025-11-11 18:51:25.703266,99.121,99.121,6.02564e-07,2264
2025-11-11 18:51:25.712319,99.121,99.121,3.51247e-06,2543
2025-11-11 18:51:25.721177,99.121,99.121,7.15232e-07,2702
2025-11-11 18:51:25.730348,99.121,99.121,7.15232e-07,2622
2025-11-11 18:51:25.739218,99.121,99.121,3.51247e-06,2424
2025-11-11 18:51:25.748107,99.121,99.121,7.15232e-07,2851
2025-11-11 18:51:25.757119,99.121,99.121,3.51247e-06,2493
2025-11-11 18:51:25.766519,99.121,99.121,7.15232e-07,2754
2025-11-11 18:51:25.775500,99.121,99.121,7.15232e-07,2429
2025-11-11 18:51:25.784488,99.121,99.121,4.26213e-07,2354
2025-11-11 18:51:25.793692,99.121,99.121,7.15232e-07,2540
2025-11-11 18:51:25.803159,99.121,99.121,3.51247e-06,2395
2025-11-11 18:51:25.811862,99.121,99.121,6.02564e-07,2067
2025-11-11 18:51:25.820826,99.121,99.121,6.02564e-07,1814
2025-11-11 18:51:25.830030,99.121,99.121,1.84979e-06,1796
2025-11-11 18:51:25.838866,99.121,99.121,3.66207e-06,2104
2025-11-11 18:51:25.848030,99.121,99.121,3.66207e-06,2056
2025-11-11 18:51:25.856807,99.121,99.121,3.66207e-06,2035
2025-11-11 18:51:25.866578,99.121,99.121,1.43555e-06,1516
2025-11-11 18:51:25.875261,99.121,99.121,1.43555e-06,1511
2025-11-11 18:51:25.884363,99.121,99.121,3.66207e-06,1975
2025-11-11 18:51:25.893324,99.121,99.121,1.84979e-06,2024
2025-11-11 18:51:25.902510,99.121,99.121,3.66207e-06,1866
2025-11-11 18:51:25.911353,99.121,99.121,3.66207e-06,1777
2025-11-11 18:51:25.919994,99.121,99.121,1.43555e-06,1439
2025-11-11 18:51:25.929507,99.121,99.121,5.35793e-06,1587
2025-11-11 18:51:25.938380,99.121,99.121,1.98554e-06,1576
2025-11-11 18:51:25.947071,99.121,99.121,5.35793e-06,1442
2025-11-11 18:51:25.955656,99.121,99.121,5.35793e-06,1154
2025-11-11 18:51:25.965340,99.121,99.121,1.98554e-06,1239
2025-11-11 18:51:25.974081,99.121,99.121,1.98554e-06,998
2025-11-11 18:51:25.982803,99.121,99.121,5.73137e-07,1306
2025-11-11 18:51:25.991780,99.121,99.121,7.28404e-07,1280
2025-11-11 18:51:26.000318,99.121,99.121,9.70854e-07,941
2025-11-11 18:51:26.009345,99.121,99.121,4.84544e-06,1245
2025-11-11 18:51:26.018835,99.121,99.121,1.38357e-06,1336
2025-11-11 18:51:26.027707,99.121,99.121,5.62316e-06,1112
2025-11-11 18:51:26.036482,99.121,99.121,1.38357e-06,1450
2025-11-11 18:51:26.046319,99.121,99.121,5.62316e-06,1282
2025-11-11 18:51:26.054893,99.121,99.121,5.62316e-06,1170
2025-11-11 18:51:26.063722,99.121,99.121,2.29875e-06,1346
2025-11-11 18:51:26.072508,99.121,99.121,2.29875e-06,1306
2025-11-11 18:51:26.082562,99.121,99.121,5.62316e-06,1496
2025-11-11 18:51:26.092153,99.121,99.121,5.62316e-06,1287
2025-11-11 18:51:26.101154,99.121,99.121,1.38357e-06,1440
2025-11-11 18:51:26.110356,99.121,99.121,5.62316e-06,1400
2025-11-11 18:51:26.120747,99.121,99.121,1.38357e-06,1337
2025-11-11 18:51:26.130152,99.121,99.121,4.84544e-06,1394
2025-11-11 18:51:26.138991,99.121,99.121,4.84544e-06,1112
2025-11-11 18:51:26.148389,99.121,99.121,9.70854e-07,1092
2025-11-11 18:51:26.157304,99.121,99.121,4.84544e-06,1327
2025-11-11 18:51:26.166093,99.121,99.121,1.38357e-06,1501
2025-11-11 18:51:26.174808,99.121,99.121,1.38357e-06,1449
2025-11-11 18:51:26.184013,99.121,99.121,1.38357e-06,1312
2025-11-11 18:51:26.193085,99.121,99.121,4.84544e-06,1126
2025-11-11 18:51:26.201992,99.121,99.121,1.38357e-06,1171
2025-11-11 18:51:26.211079,99.121,99.121,4.84544e-06,1214
2025-11-11 18:51:26.220106,99.121,99.121,9.70854e-07,1056
2025-11-11 18:51:26.229143,99.121,99.121,4.84544e-06,1566
2025-11-11 18:51:26.237982,99.121,99.121,4.84544e-06,1137
2025-11-11 18:51:26.247185,99.121,99.121,4.84544e-06,1084
2025-11-11 18:51:26.256075,99.121,99.121,4.84544e-06,980
2025-11-11 18:51:26.265000,99.121,99.121,4.84544e-06,855
2025-11-11 18:51:26.273584,99.121,99.121,1.38357e-06,1275
2025-11-11 18:51:26.283031,99.121,99.121,1.38357e-06,976
2025-11-11 18:51:26.292118,99.121,99.121,4.84544e-06,1144
2025-11-11 18:51:26.301312,99.121,99.121,9.70854e-07,1269
2025-11-11 18:51:26.310531,99.121,99.121,7.28404e-07,1339
2025-11-11 18:51:26.319939,99.121,99.121,5.73137e-07,1508
2025-11-11 18:51:26.329051,99.121,99.121,5.73137e-07,1243
2025-11-11 18:51:26.337645,99.121,99.121,5.73137e-07,1154
2025-11-11 18:51:26.346174,99.121,99.121,1.98554e-06,1482
2025-11-11 18:51:26.355134,99.121,99.121,1.98554e-06,1389
2025-11-11 18:51:26.364726,99.121,99.121,5.73137e-07,1276
2025-11-11 18:51:26.373484,99.121,99.121,1.98554e-06,1360
2025-11-11 18:51:26.382228,99.121,99.121,1.98554e-06,1324
2025-11-11 18:51:26.391049,99.121,99.121,5.35793e-06,1178
2025-11-11 18:51:26.400776,99.121,99.121,1.98554e-06,1485
2025-11-11 18:51:26.409639,99.121,99.121,1.98554e-06,1425
2025-11-11 18:51:26.418135,99.121,99.121,1.98554e-06,1369
2025-11-11 18:51:26.432758,99.121,99.121,1.98554e-06,1336
2025-11-11 18:51:26.441877,99.121,99.121,5.35793e-06,1075
2025-11-11 18:51:26.450974,99.121,99.121,1.43555e-06,1117
2025-11-11 18:51:26.460631,99.121,99.121,3.66207e-06,1212
2025-11-11 18:51:26.470103,99.121,99.121,1.43555e-06,1192
2025-11-11 18:51:26.479811,99.121,99.121,3.66207e-06,1331
2025-11-11 18:51:26.488854,99.121,99.121,1.43555e-06,1230
2025-11-11 18:51:26.498686,99.121,99.121,5.35793e-06,1386
2025-11-11 18:51:26.507725,99.121,99.121,1.43555e-06,1162
2025-11-11 18:51:26.516938,99.121,99.121,5.35793e-06,1257
2025-11-11 18:51:26.526331,99.121,99.121,1.43555e-06,1272
2025-11-11 18:51:26.535908,99.121,99.121,3.66207e-06,1533
2025-11-11 18:51:26.544933,99.121,99.121,3.66207e-06,1471
2025-11-11 18:51:26.553812,99.121,99.121,3.66207e-06,1438
2025-11-11 18:51:26.563909,99.121,99.121,1.84979e-06,1638
2025-11-11 18:51:26.572918,99.121,99.121,6.02564e-07,1739
2025-11-11 18:51:26.582145,99.121,99.121,1.84979e-06,1722
2025-11-11 18:51:26.591190,99.121,99.121,1.84979e-06,1491
2025-11-11 18:51:26.600739,99.121,99.121,1.84979e-06,1374
2025-11-11 18:51:26.610312,99.121,99.121,6.02564e-07,1906
2025-11-11 18:51:26.619198,99.121,99.121,3.51247e-06,1981
2025-11-11 18:51:26.629184,99.121,99.121,6.02564e-07,2073
2025-11-11 18:51:26.638357,99.121,99.121,6.02564e-07,1867
2025-11-11 18:51:26.647516,99.121,99.121,6.02564e-07,1639
2025-11-11 18:51:26.656492,99.121,99.121,1.84979e-06,1581
2025-11-11 18:51:26.666830,99.121,99.121,1.84979e-06,1491
2025-11-11 18:51:26.676234,99.121,99.121,1.84979e-06,1243
2025-11-11 18:51:26.685101,99.121,99.121,6.02564e-07,1706
2025-11-11 18:51:26.693831,99.121,99.121,6.02564e-07,1703
2025-11-11 18:51:26.702620,99.121,99.121,6.02564e-07,1499
2025-11-11 18:51:26.712929,99.121,99.121,3.51247e-06,1670
2025-11-11 18:51:26.722210,99.121,99.121,6.02564e-07,1705
2025-11-11 18:51:26.731512,99.121,99.121,1.84979e-06,1611
2025-11-11 18:51:26.740697,99.121,99.121,1.84979e-06,1449
2025-11-11 18:51:26.750287,99.121,99.121,1.84979e-06,1382
2025-11-11 18:51:26.759543,99.121,99.121,3.66207e-06,1403
2025-11-11 18:51:26.768722,99.121,99.121,1.84979e-06,1546
2025-11-11 18:51:26.778231,99.121,99.121,6.02564e-07,1837
2025-11-11 18:51:26.787341,99.121,99.121,3.51247e-06,1838
